CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE,address_full,Address,cities,lat,long
40399472,OLIVE GARDEN,MANHATTAN,2,TIMES SQUARE,10036.0,2123333254,Italian,6/17/2019,Violations were cited in the following area(s).,04M,Live roaches present in facility's food and/or non-food areas.,Critical,20,Z,6/17/2019,6/21/2019,Cycle Inspection / Re-inspection,2 TIMES SQUARE 10036.0,2 TIMES SQUARE 10036.0,"714 7th Ave, New York, NY 10036, USA",40.7596193,-73.9846788
40399472,OLIVE GARDEN,MANHATTAN,2,TIMES SQUARE,10036.0,2123333254,Italian,6/17/2019,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,20,Z,6/17/2019,6/21/2019,Cycle Inspection / Re-inspection,2 TIMES SQUARE 10036.0,2 TIMES SQUARE 10036.0,"714 7th Ave, New York, NY 10036, USA",40.7596193,-73.9846788
40399472,OLIVE GARDEN,MANHATTAN,2,TIMES SQUARE,10036.0,2123333254,Italian,6/17/2019,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,20,Z,6/17/2019,6/21/2019,Cycle Inspection / Re-inspection,2 TIMES SQUARE 10036.0,2 TIMES SQUARE 10036.0,"714 7th Ave, New York, NY 10036, USA",40.7596193,-73.9846788
40399472,OLIVE GARDEN,MANHATTAN,2,TIMES SQUARE,10036.0,2123333254,Italian,6/17/2019,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,20,Z,6/17/2019,6/21/2019,Cycle Inspection / Re-inspection,2 TIMES SQUARE 10036.0,2 TIMES SQUARE 10036.0,"714 7th Ave, New York, NY 10036, USA",40.7596193,-73.9846788
40399523,FOLEY'S N.Y. PUB AND RESTAURANT,MANHATTAN,18,WEST   33 STREET,10001.0,2122900080,Irish,6/7/2019,Violations were cited in the following area(s).,02G,Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.,Critical,48,Z,6/7/2019,6/21/2019,Cycle Inspection / Re-inspection,18 WEST   33 STREET 10001.0,18 WEST   33 STREET 10001.0,"18 West 33rd Street, New York, NY 10001, USA",40.7480906,-73.9863088
40399523,FOLEY'S N.Y. PUB AND RESTAURANT,MANHATTAN,18,WEST   33 STREET,10001.0,2122900080,Irish,6/7/2019,Violations were cited in the following area(s).,02H,"Food not cooled by an approved method whereby the internal product temperature is reduced from 140Âº F to 70Âº F or less within 2 hours, and from 70Âº F to 41Âº F or less within 4 additional hours.",Critical,48,Z,6/7/2019,6/21/2019,Cycle Inspection / Re-inspection,18 WEST   33 STREET 10001.0,18 WEST   33 STREET 10001.0,"18 West 33rd Street, New York, NY 10001, USA",40.7480906,-73.9863088
40399523,FOLEY'S N.Y. PUB AND RESTAURANT,MANHATTAN,18,WEST   33 STREET,10001.0,2122900080,Irish,6/7/2019,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Critical,48,Z,6/7/2019,6/21/2019,Cycle Inspection / Re-inspection,18 WEST   33 STREET 10001.0,18 WEST   33 STREET 10001.0,"18 West 33rd Street, New York, NY 10001, USA",40.7480906,-73.9863088
40399523,FOLEY'S N.Y. PUB AND RESTAURANT,MANHATTAN,18,WEST   33 STREET,10001.0,2122900080,Irish,6/7/2019,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,48,Z,6/7/2019,6/21/2019,Cycle Inspection / Re-inspection,18 WEST   33 STREET 10001.0,18 WEST   33 STREET 10001.0,"18 West 33rd Street, New York, NY 10001, USA",40.7480906,-73.9863088
40399523,FOLEY'S N.Y. PUB AND RESTAURANT,MANHATTAN,18,WEST   33 STREET,10001.0,2122900080,Irish,6/7/2019,Violations were cited in the following area(s).,04M,Live roaches present in facility's food and/or non-food areas.,Critical,48,Z,6/7/2019,6/21/2019,Cycle Inspection / Re-inspection,18 WEST   33 STREET 10001.0,18 WEST   33 STREET 10001.0,"18 West 33rd Street, New York, NY 10001, USA",40.7480906,-73.9863088
40399523,FOLEY'S N.Y. PUB AND RESTAURANT,MANHATTAN,18,WEST   33 STREET,10001.0,2122900080,Irish,6/7/2019,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,48,Z,6/7/2019,6/21/2019,Cycle Inspection / Re-inspection,18 WEST   33 STREET 10001.0,18 WEST   33 STREET 10001.0,"18 West 33rd Street, New York, NY 10001, USA",40.7480906,-73.9863088
40399523,FOLEY'S N.Y. PUB AND RESTAURANT,MANHATTAN,18,WEST   33 STREET,10001.0,2122900080,Irish,6/7/2019,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,48,Z,6/7/2019,6/21/2019,Cycle Inspection / Re-inspection,18 WEST   33 STREET 10001.0,18 WEST   33 STREET 10001.0,"18 West 33rd Street, New York, NY 10001, USA",40.7480906,-73.9863088
40399523,FOLEY'S N.Y. PUB AND RESTAURANT,MANHATTAN,18,WEST   33 STREET,10001.0,2122900080,Irish,6/7/2019,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,48,Z,6/7/2019,6/21/2019,Cycle Inspection / Re-inspection,18 WEST   33 STREET 10001.0,18 WEST   33 STREET 10001.0,"18 West 33rd Street, New York, NY 10001, USA",40.7480906,-73.9863088
40399770,MICHAEL'S PASTRY SHOP,BROOKLYN,2923,AVENUE R,11229.0,7183769200,Bakery,6/12/2019,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,7,A,6/12/2019,6/21/2019,Cycle Inspection / Re-inspection,2923 AVENUE R 11229.0,2923 AVENUE R 11229.0,"2923 Avenue R, Brooklyn, NY 11229, USA",40.6075797,-73.9434332
40399770,MICHAEL'S PASTRY SHOP,BROOKLYN,2923,AVENUE R,11229.0,7183769200,Bakery,6/12/2019,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,7,A,6/12/2019,6/21/2019,Cycle Inspection / Re-inspection,2923 AVENUE R 11229.0,2923 AVENUE R 11229.0,"2923 Avenue R, Brooklyn, NY 11229, USA",40.6075797,-73.9434332
40399817,NOVITA,MANHATTAN,102,EAST   22 STREET,10010.0,2126772222,Italian,6/11/2019,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,7,A,6/11/2019,6/21/2019,Cycle Inspection / Initial Inspection,102 EAST   22 STREET 10010.0,102 EAST   22 STREET 10010.0,"102 E 22nd St, New York, NY 10010, USA",40.7392735,-73.9865086
40399817,NOVITA,MANHATTAN,102,EAST   22 STREET,10010.0,2126772222,Italian,6/11/2019,Violations were cited in the following area(s).,08C,Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.,Not Critical,7,A,6/11/2019,6/21/2019,Cycle Inspection / Initial Inspection,102 EAST   22 STREET 10010.0,102 EAST   22 STREET 10010.0,"102 E 22nd St, New York, NY 10010, USA",40.7392735,-73.9865086
40399867,DOMINO'S,MANHATTAN,181,CHURCH STREET,10007.0,2125668888,Pizza,6/3/2019,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,2,A,6/3/2019,6/21/2019,Cycle Inspection / Initial Inspection,181 CHURCH STREET 10007.0,181 CHURCH STREET 10007.0,"181 Church St, New York, NY 10007, USA",40.7156129,-74.0071349
40400366,VIN ET FLEURS,MANHATTAN,69,THOMPSON STREET,10012.0,2129665417,French,6/12/2019,Violations were cited in the following area(s).,02G,Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.,Critical,38,Z,6/12/2019,6/21/2019,Cycle Inspection / Re-inspection,69 THOMPSON STREET 10012.0,69 THOMPSON STREET 10012.0,"69 Thompson St, New York, NY 10012, USA",40.7244902,-74.0032774
40400366,VIN ET FLEURS,MANHATTAN,69,THOMPSON STREET,10012.0,2129665417,French,6/12/2019,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Critical,38,Z,6/12/2019,6/21/2019,Cycle Inspection / Re-inspection,69 THOMPSON STREET 10012.0,69 THOMPSON STREET 10012.0,"69 Thompson St, New York, NY 10012, USA",40.7244902,-74.0032774
40400366,VIN ET FLEURS,MANHATTAN,69,THOMPSON STREET,10012.0,2129665417,French,6/12/2019,Violations were cited in the following area(s).,04J,"Appropriately scaled metal stem-type thermometer or thermocouple not provided or used to evaluate temperatures of potentially hazardous foods during cooking, cooling, reheating and holding.",Critical,38,Z,6/12/2019,6/21/2019,Cycle Inspection / Re-inspection,69 THOMPSON STREET 10012.0,69 THOMPSON STREET 10012.0,"69 Thompson St, New York, NY 10012, USA",40.7244902,-74.0032774
40400366,VIN ET FLEURS,MANHATTAN,69,THOMPSON STREET,10012.0,2129665417,French,6/12/2019,Violations were cited in the following area(s).,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant.  Effective hair restraint not worn in an area where food is prepared.,Critical,38,Z,6/12/2019,6/21/2019,Cycle Inspection / Re-inspection,69 THOMPSON STREET 10012.0,69 THOMPSON STREET 10012.0,"69 Thompson St, New York, NY 10012, USA",40.7244902,-74.0032774
40400366,VIN ET FLEURS,MANHATTAN,69,THOMPSON STREET,10012.0,2129665417,French,6/12/2019,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,38,Z,6/12/2019,6/21/2019,Cycle Inspection / Re-inspection,69 THOMPSON STREET 10012.0,69 THOMPSON STREET 10012.0,"69 Thompson St, New York, NY 10012, USA",40.7244902,-74.0032774
40400366,VIN ET FLEURS,MANHATTAN,69,THOMPSON STREET,10012.0,2129665417,French,6/12/2019,Violations were cited in the following area(s).,10H,Proper sanitization not provided for utensil ware washing operation.,Not Critical,38,Z,6/12/2019,6/21/2019,Cycle Inspection / Re-inspection,69 THOMPSON STREET 10012.0,69 THOMPSON STREET 10012.0,"69 Thompson St, New York, NY 10012, USA",40.7244902,-74.0032774
40400556,LEGEND'S PUB,STATEN ISLAND,1975,VICTORY BOULEVARD,10314.0,7184421320,American,6/18/2019,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,5,A,6/18/2019,6/21/2019,Cycle Inspection / Re-inspection,1975 VICTORY BOULEVARD 10314.0,1975 VICTORY BOULEVARD 10314.0,"1975 Victory Blvd, Staten Island, NY 10314, USA",40.6127818,-74.1299143
40401000,DOWNTOWN BAKERY II MEXICAN FOOD,MANHATTAN,69,1 AVENUE,10003.0,2122541757,Mexican,6/8/2019,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,20,Z,6/8/2019,6/21/2019,Cycle Inspection / Re-inspection,69 1 AVENUE 10003.0,69 1 AVENUE 10003.0,"69 1st Avenue, New York, NY 10003, USA",40.7254662,-73.987225
40401000,DOWNTOWN BAKERY II MEXICAN FOOD,MANHATTAN,69,1 AVENUE,10003.0,2122541757,Mexican,6/8/2019,Violations were cited in the following area(s).,06B,"Tobacco use, eating, or drinking from open container in food preparation, food storage or dishwashing area observed.",Critical,20,Z,6/8/2019,6/21/2019,Cycle Inspection / Re-inspection,69 1 AVENUE 10003.0,69 1 AVENUE 10003.0,"69 1st Avenue, New York, NY 10003, USA",40.7254662,-73.987225
40401000,DOWNTOWN BAKERY II MEXICAN FOOD,MANHATTAN,69,1 AVENUE,10003.0,2122541757,Mexican,6/8/2019,Violations were cited in the following area(s).,06F,Wiping cloths soiled or not stored in sanitizing solution.,Critical,20,Z,6/8/2019,6/21/2019,Cycle Inspection / Re-inspection,69 1 AVENUE 10003.0,69 1 AVENUE 10003.0,"69 1st Avenue, New York, NY 10003, USA",40.7254662,-73.987225
40401000,DOWNTOWN BAKERY II MEXICAN FOOD,MANHATTAN,69,1 AVENUE,10003.0,2122541757,Mexican,6/8/2019,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,20,Z,6/8/2019,6/21/2019,Cycle Inspection / Re-inspection,69 1 AVENUE 10003.0,69 1 AVENUE 10003.0,"69 1st Avenue, New York, NY 10003, USA",40.7254662,-73.987225
40401422,BROADWAY DIVE,MANHATTAN,2662,BROADWAY,10025.0,2128652662,American,6/13/2019,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,10,A,6/13/2019,6/21/2019,Cycle Inspection / Initial Inspection,2662 BROADWAY 10025.0,2662 BROADWAY 10025.0,"2662 Broadway, New York, NY 10025, USA",40.7979053,-73.9690186
40401422,BROADWAY DIVE,MANHATTAN,2662,BROADWAY,10025.0,2128652662,American,6/13/2019,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,10,A,6/13/2019,6/21/2019,Cycle Inspection / Initial Inspection,2662 BROADWAY 10025.0,2662 BROADWAY 10025.0,"2662 Broadway, New York, NY 10025, USA",40.7979053,-73.9690186
40402029,EL NUEVO IZALCO RESTAURANT,QUEENS,6405,ROOSEVELT AVENUE,11377.0,7185338373,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",6/6/2019,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,40,Z,6/6/2019,6/21/2019,Cycle Inspection / Re-inspection,6405 ROOSEVELT AVENUE 11377.0,6405 ROOSEVELT AVENUE 11377.0,"64-05 Roosevelt Ave, Flushing, NY 11377, USA",40.7460908,-73.89974
40402029,EL NUEVO IZALCO RESTAURANT,QUEENS,6405,ROOSEVELT AVENUE,11377.0,7185338373,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",6/6/2019,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,40,Z,6/6/2019,6/21/2019,Cycle Inspection / Re-inspection,6405 ROOSEVELT AVENUE 11377.0,6405 ROOSEVELT AVENUE 11377.0,"64-05 Roosevelt Ave, Flushing, NY 11377, USA",40.7460908,-73.89974
40402029,EL NUEVO IZALCO RESTAURANT,QUEENS,6405,ROOSEVELT AVENUE,11377.0,7185338373,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",6/6/2019,Violations were cited in the following area(s).,09C,Food contact surface not properly maintained.,Not Critical,40,Z,6/6/2019,6/21/2019,Cycle Inspection / Re-inspection,6405 ROOSEVELT AVENUE 11377.0,6405 ROOSEVELT AVENUE 11377.0,"64-05 Roosevelt Ave, Flushing, NY 11377, USA",40.7460908,-73.89974
40402029,EL NUEVO IZALCO RESTAURANT,QUEENS,6405,ROOSEVELT AVENUE,11377.0,7185338373,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",6/6/2019,Violations were cited in the following area(s).,10H,Proper sanitization not provided for utensil ware washing operation.,Not Critical,40,Z,6/6/2019,6/21/2019,Cycle Inspection / Re-inspection,6405 ROOSEVELT AVENUE 11377.0,6405 ROOSEVELT AVENUE 11377.0,"64-05 Roosevelt Ave, Flushing, NY 11377, USA",40.7460908,-73.89974
40402398,FRIARS NATIONAL ASSOC.,MANHATTAN,57,EAST   55 STREET,10022.0,2127517272,American,6/14/2019,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,13,A,6/14/2019,6/21/2019,Cycle Inspection / Initial Inspection,57 EAST   55 STREET 10022.0,57 EAST   55 STREET 10022.0,"3205, 57 E 55th St, New York, NY 10022, United States",40.760882,-73.9725115
40402398,FRIARS NATIONAL ASSOC.,MANHATTAN,57,EAST   55 STREET,10022.0,2127517272,American,6/14/2019,Violations were cited in the following area(s).,06F,Wiping cloths soiled or not stored in sanitizing solution.,Critical,13,A,6/14/2019,6/21/2019,Cycle Inspection / Initial Inspection,57 EAST   55 STREET 10022.0,57 EAST   55 STREET 10022.0,"3205, 57 E 55th St, New York, NY 10022, United States",40.760882,-73.9725115
